Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
341664000,9600.0,425484.0,LasCondes,Tomásmoro,4,2,86,193,2,7005605,Gesinprop Gestión Inmobiliaria
110000000,3091.0,136986.0,Maipú,PtoNatales,3,3,70,100,1,7264046,Gesinprop Gestión Inmobiliaria
132000000,3709.0,164384.0,Maipú,SantaBerta,7,3,132,142,1,7933207,Gesinprop Gestión Inmobiliaria
98000000,2754.0,122042.0,LoPrado,DoctorDiegoAracena,3,1,102,162,2,8053032,Gesinprop Gestión Inmobiliaria
1067700000,30000.0,1329639.0,LoBarnechea,CerroLaPaloma11000,5,4,301,1102,4,6661689,Gesinprop Gestión Inmobiliaria
135000000,3793.0,168120.0,PadreHurtado,FernandoMuñozRojas,3,2,90,140,1,10004875,Gesinprop Gestión Inmobiliaria
480465000,13500.0,598337.0,SanMiguel,ÁlvarezdeToledo900,6,5,237,594,2,9677990,Gesinprop Gestión Inmobiliaria
704682000,19800.0,877562.0,Peñalolén,Laspircas,5,6,300,880,4,9222359,Easyprop
1067700000,30000.0,1329639.0,Ñuñoa,CampodeDeportes/GeneralMiranda,4,3,352,734,9,6891686,Sucursal El Bosque Sur
886191000,24900.0,1103600.0,LoBarnechea,LosRefugiosdelArrayán,5,,380,908,4,6702919,Sucursal Cantagallo
782980000,22000.0,975068.0,Providencia,MetroFranciscoBilbao/Amapolas,9,6,422,480,,6096061,Sucursal El Bosque Sur
124565000,3500.0,155125.0,Lampa,Av.LaHacienda3008,3,2,75,200,2,11729133,Cesar Galaz
352341000,9900.0,438781.0,Providencia,Condell/FranciscoBilbao,5,3,222,264,,9792430,Sucursal El Bosque Sur
91000000,2557.0,113325.0,Maipú,Elcielo,3,1,55,100,1,11305815,Corredora de Propiedades Alto Coipue spa
168340700,4730.0,209640.0,Maipú,CalleThiare,3,3,100,110,2,8662812,Houm
195000000,5479.0,242839.0,SanBernardo,Pje.Castilla638,5,2,148,306,1,8547157,
444875000,12500.0,554016.0,Providencia,Alferezreal/josemiguelinfante,3,2,130,264,2,8065064,Easyprop
336325500,9450.0,418836.0,LaFlorida,AltoMacul/CondominioPuertaVerde,3,3,110,380,4,11722967,Nexxos
125000000,3512.0,155666.0,SanJoaquín,ParqueLaCastrina/SanJoaquin,3,1,92,252,2,11722934,Nexxos
55000000,1545.0,68493.0,Providencia,BarrioItalia/Infante,1,1,55,59,,11722804,Mauricio Pino Propiedades
100000000,2810.0,124533.0,CerroNavia,YC56777Caupolicán/LasHualtatas,5,1,102,160,1,6493850,Propiedades Centro Santiago SPA
175800000,4940.0,218929.0,Peñaflor,Victorsotoespinoza1225villajardinesn°2,4,3,110,165,2,11721300,Nexxos
49500000,1391.0,61644.0,Lampa,Villaisabelriquelme,2,1,46,70,,11720440,Movahome Corredores Integrados
120000000,3372.0,149440.0,Lampa,Condominiosantacatalina,3,2,94,120,,11720414,Movahome Corredores Integrados
542747500,15250.0,675900.0,Colina,PiedraRoja,3,3,150,518,,11719654,Nexxos
1459190000,41000.0,1817173.0,Independencia,AvenidaVivaceta,1,2,948,1148,,8057325,Unne
88600000,2489.0,110336.0,SanBernardo,LossuspirosLoscanelos,3,2,90,160,1,8544369,Mi Llave
80000000,2248.0,99626.0,CerroNavia,Resbalónag-61108/huele,2,1,70,162,1,9624783,Propiedades Centro Santiago SPA
128000000,3597.0,159402.0,Maipú,Parqueelrosal,4,2,94,131,,11356995,
92534000,2600.0,115235.0,EstaciónCentral,Metrolasrejas,3,2,60,120,,11715887,Unne
90000000,2529.0,112080.0,Peñalolén,JacarandaconAvLasParcelas,3,1,62,121,3,11715531,Unne
227776000,6400.0,283656.0,Lampa,AvdaLaMontaña/Galilea,4,3,120,210,2,10383330,Mauricio Pino Propiedades
170832000,4800.0,212742.0,PuenteAlto,Jardinesdevizcachas,3,3,94,180,2,11713738,Nexxos
176170500,4950.0,219390.0,PuenteAlto,Jardinesdevizcachas,3,3,94,154,2,11713714,Nexxos
176170500,4950.0,219390.0,PuenteAlto,Jardinesdevizcachas,3,3,94,200,2,11713691,Nexxos
144900000,4071.0,180448.0,PuenteAlto,Jardinesdevizcachas,4,3,72,120,1,11713682,Nexxos
140000000,3934.0,174346.0,LaFlorida,Volcanlonquimay,5,3,81,162,1,11713647,Nexxos
190000000,5339.0,236613.0,Maipú,Casacondominiodonpedro-maipú(seaceptanofertas),4,4,130,200,,11713603,Movahome Corredores Integrados
125000000,3512.0,155666.0,QuintaNormal,Santaadrianaconsamuelizquierdo.,3,1,76,204,2,8131841,Unne
105844660,2974.0,131812.0,SanBernardo,CaminoElMariscal,4,2,122,104,3,11713098,Unne
175000000,4917.0,217933.0,EstaciónCentral,avenidalasrejascasiesquinaisaacThompson,4,3,78,192,3,11712319,Mi Llave
291838000,8200.0,363435.0,LaCisterna,Colon,4,1,235,787,,10690981,Unne
427080000,12000.0,531856.0,LasCondes,Zanzibaroriente,3,1,85,285,2,10690859,Unne
462670000,13000.0,576177.0,Colina,CondominioSanJoaquín,3,2,5000,5000,,9139016,Easyprop
88975000,2500.0,110803.0,LaFlorida,Rupanco,1,1,42,42,,11357618,RUKAM SPA
135000000,3793.0,168120.0,LaFlorida,SanJosédelaEstrella/SanPedro,4,1,92,136,,10703250,Luz Godoy Propiedades
60000000,1686.0,74720.0,SanBernardo,CercanoaHospitalelPino,3,2,60,100,2,11711080,Unne
120000000,3372.0,149440.0,Maipú,Caminoacerrillos,4,2,90,200,,11711056,Unne
250000000,7024.0,311333.0,EstaciónCentral,A2cuadrasdealameday1cuadradegeneralvelasquez,5,2,120,300,,11711027,Unne
105000000,2950.0,130760.0,Maipú,VillalosHeroes,4,2,128,70,,11711012,Unne
110000000,3091.0,136986.0,Cerrillos,EntreaméricovespucioyEsquinablanca,5,3,110,225,3,11710985,Unne
110000000,3091.0,136986.0,Pudahuel,Cercanoaruta68,4,2,72,75,1,11710973,Unne
150000000,4215.0,186800.0,Pudahuel,aunpardecuadrasdesanPabloycallelaestrella,7,4,240,310,,11710940,Unne
130000000,3653.0,161893.0,Santiago,Avenidamattaentresanfranciscoysantarosa,3,1,200,210,,11710866,Unne
165000000,4636.0,205479.0,Maipú,aminutosdeplazamaipú,3,1,58,282,2,11710837,Unne
63000000,1770.0,78456.0,SanBernardo,LoBlancoconSanFrancisco,3,1,50,118,3,11710823,Unne
95000000,2669.0,118306.0,Pudahuel,Cercanoaruta68yautopistaamericovespucio,6,3,85,90,,11710780,Unne
65000000,1826.0,80946.0,SanBernardo,Cercaaavda.LoBlanco,5,2,75,105,,11710759,Unne
460000000,12925.0,572852.0,Maipú,CentrodeMaipu,3,1,100,1600,,11710730,Unne
118000000,3316.0,146949.0,PuenteAlto,haciendalosconquistadores,3,2,57,149,3,11710680,Unne
65000000,1826.0,80946.0,SanBernardo,RápidoaccesoaCalleLoBlancoyAv.SanFrancisco.AminutosdeRuta5ydeEstacióndeMetrotrenLoBlanco.,3,1,50,118,1,11710648,Unne
131683000,3700.0,163989.0,PuenteAlto,VillaParqueSanFrancisco,3,1,90,120,1,11710634,Unne
65000000,1826.0,80946.0,Lampa,batuco,1,1,72,72,,11710620,Unne
125000000,3512.0,155666.0,LaPintana,Aminutosintermodallacisterna,3,2,125,112,1,11710597,Unne
320310000,9000.0,398892.0,LaFlorida,Lasaraucarias6507,4,3,120,313,1,11710251,Mi Llave
142004100,3990.0,176842.0,QuintaNormal,Quintanormal,2,1,107,134,,11710247,Mi Llave
747034100,20990.0,930304.0,LoBarnechea,JoséAlcaldeDélano/CerrodelMedio,7,4,265,522,,10983608,Unne
142004100,3990.0,176842.0,Maipú,TrenaMelipilla,3,2,84,128,2,10677018,Mi Llave
1138880000,32000.0,1418281.0,Vitacura,Santamariademanquhue,5,3,380,800,5,11707763,Easyprop
65000000,1826.0,80946.0,Lampa,ValledelAconcaguaconBalmaceda,4,2,74,87,2,11706979,Mi Llave
130330580,3662.0,162305.0,LasCondes,Fueguinos,3,1,45,145,,11706879,Unne
220000000,6182.0,273973.0,LaFlorida,DeBordeLosFresnos,4,1,148,148,1,11357570,RUKAM SPA
932458000,26200.0,1161218.0,Vitacura,Borderío,4,3,280,640,4,5154571,Unne
50000000,1405.0,62267.0,LaFlorida,Bahiacatalinaag/mariaelena,3,1,65,60,,6697977,Propiedades Centro Santiago SPA
140000000,3934.0,174346.0,Maipú,LagoCastelgandolfo&ParquecentralOriente,3,2,92,195,,11705945,Grupo Premium Propiedades Santiago
100000000,2810.0,124533.0,LaReina,Pasajecordilleraconpasajedos,4,1,100,150,1,11705506,Grupo Premium Propiedades Santiago
806860890,22671.0,1004808.0,LaReina,aguasclaras,4,1,115,849,,11705279,Grupo Premium Propiedades Santiago
185000000,5198.0,230386.0,Independencia,LosÁngeles&CarlosMedina,3,1,101,246,2,11705219,Grupo Premium Propiedades Santiago
170000000,4777.0,211706.0,LaFlorida,VillaOhiggins/PolideportivoLaFlorida,4,2,102,290,,11705011,Grupo Premium Propiedades Santiago
300699910,8449.0,374471.0,Macul,Ofertacasacomercialenmacul,10,6,249,321,2,11703804,Movahome Corredores Integrados
252689000,7100.0,314681.0,Macul,RodrigodeArayaPedrodeValdivia,5,2,184,360,3,11703283,Mi Llave
180441300,5070.0,224709.0,LaFlorida,JardínAlto,3,3,120,150,1,11703147,Propital
551645000,15500.0,686980.0,Santiago,caleradetango,5,7,300,3150,1,10119255,Labbe &  Pollier
423521000,11900.0,527423.0,LasCondes,MartinDeZamoraSanchezFontecilla,3,3,110,195,1,8926121,VALVAL
140000000,3934.0,174346.0,Maipú,SanCayetano//Asuncion,4,2,120,140,,9875697,Unne
139000000,3906.0,173101.0,Santiago,ClubHipico/Antofagasta,3,2,153,162,,8125079,Alonso Baeza Rivera y Cía. Ltda.
68012490,1911.0,84698.0,Colina,PjeGonzaloRojas/PabloNeruda,2,1,67,75,,10981454,Grupo Premium Propiedades Santiago
135000000,3793.0,168120.0,SanBernardo,RobertoParada,5,2,152,152,1,11357675,RUKAM SPA
352341000,9900.0,438781.0,LaFlorida,LosTulipanes/LasMagnolias,4,2,123,485,4,6398346,Sucursal El Bosque Sur
75000000,2107.0,93400.0,PuenteAlto,ApostolBartolomeYC61533/AvSantaRosa,2,1,120,200,1,10103601,Propiedades Centro Santiago SPA
130000000,3653.0,161893.0,PuenteAlto,LagunaSausalito,4,2,54,135,2,7819690,Houm
170000000,4777.0,211706.0,Quilicura,ManuelAntonioMatta/Av.LoCruzat,3,1,87,350,1,4903883,Schumacher Propiedades
174391000,4900.0,217174.0,PadreHurtado,Avstaherminiaag-60222/losceibos,3,3,94,165,,8703233,Propiedades Centro Santiago SPA
319954100,8990.0,398448.0,Ñuñoa,Echeñique/pucara,4,2,100,172,,7861195,Mauricio Pino Propiedades
523173000,14700.0,651523.0,Colina,PiedraRoja,3,3,180,427,2,9191102,Unne
187915200,5280.0,234016.0,Maipú,primoderivera590,4,1,68,171,,5945898,Unne
302515000,8500.0,376731.0,Pudahuel,pasajeRododendroPoniente,5,3,137,296,2,9629082,Easyprop
515699100,14490.0,642216.0,Colina,ColegioLincon/Chamisero,4,3,189,745,1,5978902,Alonso Baeza Rivera y Cía. Ltda.
55000000,1545.0,68493.0,PuenteAlto,nocedal,3,2,80,79,2,9858590,Unne
140000000,3934.0,174346.0,Conchalí,NuevaCentral/TenienteYavar,5,2,162,108,,9799756,Procasa Inmobiliaria Echagüe
398252100,11190.0,495955.0,Colina,SantaElena,3,3,140,350,2,8230510,Unne
366577000,10300.0,456509.0,Peñalolén,Consistorial,5,4,172,231,3,6952261,Unne
252333100,7090.0,314238.0,Santiago,Lordcochrane/victoria,5,2,221,262,4,9638026,Mi Llave
533850000,15000.0,664819.0,Providencia,EliecerParada/JorgeMatte,4,2,135,356,1,8732862,Schumacher Propiedades
419962000,11800.0,522991.0,Peñalolén,CondominioAliwen,3,4,160,400,2,11356242,Nexxos
95000000,2669.0,118306.0,PadreHurtado,YC56542VillaelCopihue/Av.LasAraucarias,3,2,120,189,1,6405233,Propiedades Centro Santiago SPA
420000000,11801.0,523039.0,LaReina,loreley176,5,5,210,450,3,6632923,Unne
1637140000,46000.0,2038780.0,Vitacura,viaaurora,5,5,1080,500,5,5952648,Unne
505378000,14200.0,629362.0,Peñalolén,alvarocasanovas400,4,3,170,300,3,8647744,Unne
423165100,11890.0,526980.0,Vitacura,ColegioAleman/GeronimodeAlderete,4,3,130,275,1,9395129,Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
365000000,10256.0,454545.0,QuintaNormal,FranciscoJavier//NuevaImperial,4,2,142,423,2,9874572,Unne
69900000,1964.0,87049.0,Colina,CarlosDroguett,2,1,48,76,2,11701579,Patricio Gajardo propiedades
117447000,3300.0,146260.0,Cerrillos,Casade2dormitorios,2,1,67,324,1,5002362,Unne
512496000,14400.0,638227.0,Huechuraba,LosFresnos,5,4,234,426,2,9598695,Sucursal El Bosque Sur
75000000,2107.0,93400.0,EstaciónCentral,Obispojaviervasquezvalencia,2,1,68,69,,8943054,Unne
1099731000,30900.0,1369528.0,LasCondes,ColinadeGloria/GralBalnche,4,4,327,94929,3,9793534,Unne
128000000,3597.0,159402.0,SanBernardo,VillaMaestranza,3,2,87,95,1,8182966,Mi Llave
52000000,1461.0,64757.0,LaGranja,PasajeAndacolloesquinaSanJosedelaestrella,3,1,76,60,1,11357043,Unne
85000000,2388.0,105853.0,PuenteAlto,PasajeDonManueldeSilva,2,2,70,105,2,7776131,GO Propiedades
45000000,1264.0,56040.0,Melipilla,LasAraucariasPC60367/Merced,4,1,88,66,,8874252,Propiedades Centro Santiago SPA
120543330,3387.0,150116.0,Paine,(am56416)delvillar/juannúñes,5,2,160,140,,6353235,Propiedades Centro Santiago SPA
460890500,12950.0,573961.0,LasCondes,Lascondes,4,3,212,212,2,8328014,Kasalu Propiedades
423521000,11900.0,527423.0,LaReina,Eleodoroastorquiza/franciscovillagra,6,3,183,452,1,9179915,Italprop Propiedades
65000000,1826.0,80946.0,PuenteAlto,PC59979Horizonte/ElViento,3,1,15,100,1,8503077,Propiedades Centro Santiago SPA
96093000,2700.0,119667.0,QuintaNormal,calleds¿os3040,7,2,170,200,,11355837,Unne
131683000,3700.0,163989.0,PuenteAlto,DomingoTocornal/GenaroPrieto,3,2,194,195,2,7155104,Jorge Pablo Caro Propiedades
460890500,12950.0,573961.0,LasCondes,Lascondes,4,3,120,212,2,10134747,Kasalu Propiedades
102380000,2877.0,127497.0,LoPrado,IslaDecepcionYC60663/Adonay,3,1,102,162,,9219215,Propiedades Centro Santiago SPA
75000000,2107.0,93400.0,PuenteAlto,Tome(AG)/Circunvalación,3,2,49,79,,6942479,Propiedades Centro Santiago SPA
338105000,9500.0,421052.0,LaFlorida,Cumbresdelaviña,4,4,140,312,,10697824,Movahome Corredores Integrados
79000000,2220.0,98381.0,SanBernardo,LasPalmeras4,3,2,70,92,2,8088136,Mi Llave
135000000,3793.0,168120.0,Maipú,JuntadeVecinosCiudadSatelite,3,2,85,193,2,9871261,Mi Llave
154990000,4355.0,193014.0,Lampa,LaMontañaYC60025/BulevarSanCristobal,3,3,75,120,,8560612,Propiedades Centro Santiago SPA
1494780000,42000.0,1861494.0,Vitacura,Antilhue,6,6,480,1090,3,5859251,Unne
120000000,3372.0,149440.0,ElBosque,callecentral,7,1,140,180,3,9148145,Mi Llave
76518500,2150.0,95291.0,QuintaNormal,cruchagamontt,3,1,49,49,,11358215,RUKAM SPA
154500000,4341.0,192403.0,SanBernardo,LossuspirosAvenidaalmiranteRivero,3,3,110,160,4,9391514,Mi Llave
219127630,6157.0,272886.0,Recoleta,Mexico1145,6,2,120,120,,8955717,
270484000,7600.0,336842.0,Peñalolén,JardinesdeVespucio,4,3,147,176,1,4903312,Schumacher Propiedades
72959500,2050.0,90859.0,Santiago,LordCochraren,1,1,41,41,,11357821,RUKAM SPA
259451100,7290.0,323102.0,LaFlorida,Casaenjardinesdelaviña,3,2,110,239,4,9632015,Unne
366577000,10300.0,456509.0,LasCondes,Alonsodecamargo,3,2,80,240,,8112674,Nativo Propiedades
180000000,5058.0,224159.0,Quilicura,Millantu,5,3,170,194,2,5542079,Houm
298956000,8400.0,372299.0,LaReina,echeñique7046,3,2,98,228,3,9875554,Unne
110000000,3091.0,136986.0,Quilicura,AvenidaLoCruzat,3,3,77,114,1,8501250,Vip Gestion Inmobiliaria
548086000,15400.0,682548.0,LaFlorida,Lasaraucariasnorte,6,5,201,1869,,10697928,Movahome Corredores Integrados
462670000,13000.0,576177.0,LaReina,Loreley/PríncipedeGales,4,2,130,359,,9192109,Sucursal Cantagallo
533850000,15000.0,664819.0,LoBarnechea,GranPrecio//CaminoDelChin,5,2,171,322,,10107298,Francisco Vial Propiedades
110329000,3100.0,137396.0,PuenteAlto,cochoa0901,3,2,57,94,2,10984099,Unne
110000000,3091.0,136986.0,ElBosque,Losmañios,4,2,220,220,,11357487,RUKAM SPA
128124000,3600.0,159557.0,Maipú,Maipú,4,3,89,122,1,9638164,Cogespro | Corretaje Propiedades
1245650000,35000.0,1551245.0,LoBarnechea,ContralmiranteFernándezVial/SantaBlanca,7,6,670,2150,8,6451280,Schumacher Propiedades
996520000,28000.0,1240996.0,LoBarnechea,HuinganalMonseñorAdolfoRodriguez,5,5,300,700,3,6862030,Vivaqui Propiedades
204749270,5753.0,254980.0,LaFlorida,EstacióndemetroLosQuillayes/VillaLosRuiseñores,6,3,182,302,2,10350493,Sucursal Cantagallo
590794000,16600.0,735733.0,LasCondes,Flandes/IsabelLaCatólica,3,3,127,207,2,7391333,Mauricio Pino Propiedades
701123000,19700.0,873130.0,Vitacura,ClubdePolo/CandelariaGoyenechea,4,2,140,335,,8552009,Alonso Baeza Rivera y Cía. Ltda.
300000000,8429.0,373599.0,PuenteAlto,Santaelenaconnemesiovicuña,3,1,720,720,,9179901,Italprop Propiedades
90000000,2529.0,112080.0,LaFlorida,PaseoMayor,4,1,83,120,2,8361167,Houm
180000000,5058.0,224159.0,PuenteAlto,elpeñon/aruba,4,2,166,181,1,8907883,GO Propiedades
85000000,2388.0,105853.0,Pudahuel,PtoAntofagastaag/Av.LagunaSur,4,2,150,84,,6834313,Propiedades Centro Santiago SPA
180000000,5058.0,224159.0,LaFlorida,pasajenuevauno,3,1,320,320,3,11357602,RUKAM SPA
389710500,10950.0,485318.0,LasCondes,TongoyconPozoalMonte,5,2,124,320,3,5954786,Schumacher Propiedades
205176350,5765.0,255512.0,LaFlorida,Sanvenancio,4,2,152,144,1,10697872,Movahome Corredores Integrados
93000000,2613.0,115816.0,SanBernardo,loncomilla,2,1,70,160,,9956278,Mi Llave
562322000,15800.0,700276.0,LasCondes,MartindeZamora,4,3,170,250,,11082145,Nexxos
148600000,4175.0,185056.0,SanBernardo,ColonFranciscoAranda,3,2,110,220,3,8525186,Mi Llave
70000000,1967.0,87173.0,Colina,Pasajesanluis,2,1,90,105,1,9372496,Unne
978725000,27500.0,1218836.0,LasCondes,Caminoelalba---colegioscualaitaliana/colegiocumbre-enprecio-granterreno,5,5,480,1510,,9395159,Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
782624100,21990.0,974625.0,LaReina,Alvarocasanova/maríamonvel,5,,250,2500,8,6095087,Sucursal Cantagallo
185000000,5198.0,230386.0,PuenteAlto,Metrosoterodelriocondominio3d-3b-2e,3,3,89,160,2,11359022,Mi Llave
70000000,1967.0,87173.0,Quilicura,Salvadordebahiaag-60485/montevideo,2,1,52,71,,8959049,Propiedades Centro Santiago SPA
676210000,19000.0,842105.0,Vitacura,Pedrodevillagra,4,3,140,330,2,7825557,Unne
530291000,14900.0,660387.0,Vitacura,JumboLoCastillo,4,4,130,195,1,9138932,Alto Andes
150000000,4215.0,186800.0,Macul,CastilloUrizarSur,3,1,90,161,2,7483662,Houm
533850000,15000.0,664819.0,LaReina,Echeñique/simonbolivar,3,4,198,340,2,10986007,Foix Realty 100
871955000,24500.0,1085872.0,LoBarnechea,CentroCulturalElTranque,5,5,237,839,,10128430,Unne
237000000,6659.0,295143.0,Colina,AconcaguaAG/Gral.SanMartin,3,1,67,214,,7989505,Propiedades Centro Santiago SPA
151257500,4250.0,188366.0,PuenteAlto,volcánquizapu&coquimbo,3,2,98,174,2,11004515,Unne
62000000,1742.0,77210.0,SanBernardo,avcentral,2,1,52,80,,11356741,Unne
88975000,2500.0,110803.0,Buin,CaminoBuinMaipo,2,2,54,100,1,10650451,Unne
516055000,14500.0,642659.0,Colina,Chamisero/LosMaitenes,4,4,152,420,,6726667,Vivaqui Propiedades
512496000,14400.0,638227.0,Colina,Piedraroja,3,4,151,384,,10683951,Nativo Propiedades
409285000,11500.0,509695.0,Peñalolén,Consistorial/ViñedosdelConsistorial,5,4,140,300,2,9438668,Vivaqui Propiedades
65000000,1826.0,80946.0,Colina,PabloNeruda/CarlosDroguett,4,1,69,75,,6033053,Procasa Inmobiliaria Echagüe
80000000,2248.0,99626.0,CerroNavia,Lasultana/gacela,3,1,95,198,2,8184972,Propiedades Centro Santiago SPA
94000000,2641.0,117061.0,PuenteAlto,Lacatalpa,2,1,70,122,1,7283942,Houm
124990000,3512.0,155654.0,PuenteAlto,ElMaitãn,2,2,90,90,1,7658806,Agente Inmobiliario
637061000,17900.0,793351.0,Vitacura,Vitacura,3,4,250,250,1,8327528,Kasalu Propiedades
106770000,3000.0,132964.0,Maipú,Labandurriaazulag-61506/longitudinal,3,1,80,60,2,10103611,Propiedades Centro Santiago SPA
1014315000,28500.0,1263157.0,LasCondes,CaminoOtoñal/FranciscoBulnesCorrea,6,6,372,1049,,6343244,Francisco Vial Propiedades
142004100,3990.0,176842.0,PuenteAlto,-33.603217-70.586795,4,3,95,130,1,11698865,Todo Propiedades
129990000,3652.0,161880.0,PuenteAlto,Chayavientos,4,2,156,80,1,7837920,Agente Inmobiliario
125000000,3512.0,155666.0,Talagante,Am56543condominiosanluis/avbalmaceda,4,3,98,108,,6405329,Propiedades Centro Santiago SPA
125000000,3512.0,155666.0,Maipú,Maipú,3,2,61,150,1,5866265,Gescor Propiedades -Expertos Agentes Inmobiliarios
295397000,8300.0,367867.0,LaFlorida,Jardinesdelaviña/RojasMagallanes,4,3,138,254,2,11069890,Nexxos
130000000,3653.0,161893.0,Peñaflor,Av.FranciscoBilbao/Rosales,2,2,91,184,,9624714,Propiedades Centro Santiago SPA
153570000,4315.0,191245.0,PuenteAlto,CuencaYC60891/LaGloria,3,2,100,160,,9395070,Propiedades Centro Santiago SPA
120000000,3372.0,149440.0,Lampa,VentaCasa4DormitoriosLampa,4,2,141,300,,8516035,Invierte Propiedades
130000000,3653.0,161893.0,SanBernardo,PortalesconSanAlfonso,5,1,150,220,,8934112,Corredores Independientes
462670000,13000.0,576177.0,SanJoaquín,juansebastianbach,4,2,230,600,,7776660,Mi Llave
57000000,1602.0,70984.0,LaFlorida,Casa2pisosenventaenlaflorida//chaconzamora,3,2,62,62,,11696723,
163358100,4590.0,203435.0,Tiltil,JardinOriente/JardinOriente,3,3,109,268,,5486871,Propiedades Ricardo Vial y Cia. Ltda.
103211000,2900.0,128532.0,Maipú,ElSamaritano-CuatroPoniente,3,2,66,101,1,11696302,Unne
836365000,23500.0,1041550.0,Colina,LosBosquesPiedraRojaColina,6,5,330,1100,5,11696273,Unne
925340000,26000.0,1152354.0,LoBarnechea,Caminodelabrisa,5,4,18917,11927,2,11347739,Unne
99000000,2782.0,123288.0,SanBernardo,LosSuspirosAlmiranteRivero,3,2,75,130,1,8958289,Mi Llave
180000000,5058.0,224159.0,LaCisterna,Av.Loovalle/iquique/covadonga,5,3,126,170,,7796963,Jaime Moris Propiedades (Providencia)
2669250000,75000.0,3324097.0,LoBarnechea,Senderolaslagunas,5,7,311,8341,4,6625138,Unne
1530014100,42990.0,1905372.0,Santiago,Metroucatolica-cerrosantalucia/edificiocompletoconascensorcarmen---metro,15,11,800,157,,9379301,Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
670871500,18850.0,835456.0,LasCondes,SanRamón/UniversidaddeLosAndes,4,4,190,302,2,11694506,Sucursal Cantagallo
85000000,2388.0,105853.0,PuenteAlto,SargentoMenadier,3,2,184,184,2,11694256,FAVREAU GESTIÓN INMOBILIARIA
69400500,1950.0,86427.0,EstaciónCentral,FedericoScotto130,1,1,32,34,,11694241,Property Link
957371000,26900.0,1192243.0,Vitacura,¡¡¡¡casacomercial!!!juanxxiii,5,2,149,544,4,10118195,Easyprop
414623500,11650.0,516343.0,LaReina,alcaldelalastra,5,3,129,348,,7399612,Unne
1060582000,29800.0,1320775.0,LoBarnechea,Trapenses/colegioeverest,5,4,355,924,4,11694058,Easyprop
95381200,2680.0,118781.0,Cerrillos,VentaCasa4DormitoriosCerrillos,4,1,75,128,,10659884,Invierte Propiedades
285000000,8008.0,354919.0,Maipú,Monumentoaloshéroes,3,2,110,334,,5714536,Foix Realty 100
265000000,7446.0,330012.0,Peñalolén,Av.AmericoVespucioYC61543/Av.Grecia,5,2,127,162,,10120522,Propiedades Centro Santiago SPA
295397000,8300.0,367867.0,Maipú,CondominioPatagoniaI,5,3,139,295,5,11693527,Mi Llave
533494100,14990.0,664376.0,Providencia,ReginaPacis/Dinamarca,4,4,175,433,,6279374,Sucursal Cantagallo
65000000,1826.0,80946.0,Lampa,GaribaldiconUruguay,1,1,70,71,,10417862,Unne
110000000,3091.0,136986.0,Maipú,Cabadá/DosNorte,3,1,120,145,1,10974677,Mauricio Pino Propiedades
189000000,5310.0,235367.0,Maipú,Av.ElCarmencon5deAbril,6,3,138,220,3,8197684,Unne
101431500,2850.0,126316.0,Cerrillos,VentaCasa4DormitoriosCerrillos,4,1,88,250,,10692096,Invierte Propiedades
75000000,2107.0,93400.0,ElMonte,ZozimoErrazurizYC60649/LasCamelias,3,1,55,150,,9191908,Propiedades Centro Santiago SPA
67000000,1883.0,83437.0,Quilicura,Quilicura,3,1,70,63,1,11692348,Alianza Propiedades Gestión Inmobiliaria
175000000,4917.0,217933.0,Maipú,CiudadSatélite,4,3,119,300,1,4899544,Schumacher Propiedades
84600000,2377.0,105355.0,ElBosque,Av.Loblancosocoroma,4,2,70,100,2,8525176,Mi Llave
174391000,4900.0,217174.0,Colina,ElpotrerilloAG/LosNogales,4,3,90,120,,9879972,Propiedades Centro Santiago SPA
160000000,4496.0,199253.0,CerroNavia,Diagonalrenyyc57370/avcostanerasur,7,4,130,167,,6704882,Propiedades Centro Santiago SPA
171508210,4819.0,213584.0,Santiago,Santiago,5,2,222,100,,3184470,SyA Propiedades LTDA.
633502000,17800.0,788919.0,LoBarnechea,teresavial,1,2,175,300,,7993972,Grupo AG Propiedades
56000000,1573.0,69738.0,Lampa,Tomasgonzalez,2,1,40,70,1,7668562,Unne
240000000,6743.0,298879.0,Maipú,Maipú,6,3,125,300,2,5866235,Gescor Propiedades -Expertos Agentes Inmobiliarios
99652000,2800.0,124100.0,Maipú,MiguelRubio/JulioCorderoBustamante,4,2,80,134,,8381373,Jorge Pablo Caro Propiedades
177950000,5000.0,221606.0,PedroAguirreCerda,Senderouno,3,3,105,270,3,7941728,Mi Llave
190000000,5339.0,236613.0,LaFlorida,TenientedeMarinaRolandoFroden,6,3,152,269,6,7846799,Houm
138801000,3900.0,172853.0,LaFlorida,JoséMiguelCarrera1340,3,3,69,80,1,8245009,
761946310,21409.0,948875.0,Providencia,PedrodeValdiviaNorte/LosNavegantes,5,4,178,480,,8930387,Propiedades Ricardo Vial y Cia. Ltda.
135000000,3793.0,168120.0,EstaciónCentral,MetroEcuador/MetroLaReja,3,1,97,130,,7804767,Propiedades Centro Santiago SPA
105000000,2950.0,130760.0,QuintaNormal,taitao,3,1,111,160,,7590411,Mi Llave
